ï»¿imdbID,Title,Year,Genre,Director,Actors,Plot,imdbRating,imdbVotes,Poster,Rated,Released,Runtime,Writer,Language,Country,Awards,Ratings,Metascore,Type,Cluster
tt0473181,Crossing the Line,2006,Documentary,Daniel Gordon,"Damion Cruzz, Bruce Cumings, James Joseph Dresnok","In 1962, a U.S. soldier sent to guard the peace in South Korea deserted his unit, walked across the most heavily fortified area on earth and defected to the Cold War enemy, the communist state of North Korea. He became a star of the North Korean propaganda machine, but then disappeared from the face of the earth. Now, after 45 years, the story of James Dresnok, the last American defector in North Korea, is being told for the first time. Crossing the Line follows Dresnok as he recalls his childhood, desertion, and life in the DPRK.",7.4,872,https://m.media-amazon.com/images/M/MV5BMTUxMjA0OTAwMV5BMl5BanBnXkFtZTgwMjY2MDA2MDE@._V1_SX300.jpg,Not Rated,10 Aug 2007,94 min,Daniel Gordon,"Korean, English","United Kingdom, China, South Korea",1 nomination,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71.0,movie,4
tt1308729,Bullet to the Head,2012,"Action, Crime, Thriller",Walter Hill,"Sylvester Stallone, Jason Momoa, Christian Slater","In New Orleans, hit men James Bonomo, a.k.a. Jimmy Bobo, and Louis Blanchard execute dirty cop Hank Greely in a hotel room. But they are betrayed and Louis is stabbed in a bar by a mercenary named Keegan while waiting for the payment of the contract. Meanwhile, Washington D.C. police detective Taylor Kwon comes to New Orleans to investigate the murder of Greely, who had stolen evidence from the New Orleans Police Department. Soon he is shot by two dirty detectives but Jimmy saves his life. Jimmy brings Taylor to the shop of his daughter Lisa and she removes the bullet from his shoulder and nurses him. Taylor and Jimmy form the most unlikely partnership to investigate the crimes and after contacting the intermediate Ronnie Earl that had hired Jimmy and Louis, they discover a network of corruption formed by the lawyer Marcus Baptiste and the entrepreneur Robert Nkomo Morel.",5.7,"53,382",https://m.media-amazon.com/images/M/MV5BMTM4NzUyMjk2NV5BMl5BanBnXkFtZTcwOTUxNDc5OA@@._V1_SX300.jpg,R,01 Feb 2013,92 min,"Alessandro Camon, Alexis Nolent, Colin Wilson",English,United States,1 nomination total,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,movie,2
tt0110657,The Next Karate Kid,1994,"Action, Drama, Family",Christopher Cain,"Pat Morita, Hilary Swank, Michael Ironside","During a commemoration for Japanese soldiers fighting in the US Army during World War II, Mr. Miyagi meets the widow of his commanding officer. He gets to know her granddaughter Julie, an angry teenager who is still feeling the pain of losing both her parents in an accident and is having problems with her grandmother and her fellow pupils. Mr. Miyagi decides to teach her karate to get her through her pain and issues and back on the right path.",4.6,"37,571",https://m.media-amazon.com/images/M/MV5BY2FhMzYzZjMtOGFhZS00OWQxLWI2Y2ItMWYyZjJiNjE4YWRlXkEyXkFqcGc@._V1_SX300.jpg,PG,09 Sep 1994,107 min,"Robert Mark Kamen, Mark Lee","English, Japanese",United States,1 win total,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,movie,2
tt0362120,Scary Movie 4,2006,Comedy,David Zucker,"Anna Faris, Regina Hall, Craig Bierko","The unemployed Cindy Campbell is hired to work in a cursed house as caretaker of an old lady and meets the ghost of a boy. Meanwhile, the teenager son Robbie and the young daughter Rachel of his next door neighbor and crane operator Tom Ryan are spending the weekend with their loser father. Cindy and Tom meet and fall in love for each other, but when Giant Tripods invade Earth, Tom escapes with Robbie and Rachel; Cindy travels to a village, trying to find the answer to a riddle to save the world; and the president of USA organizes the defense of the planet in UN under his intelligence and leadership.",5.1,"136,207",https://m.media-amazon.com/images/M/MV5BMjExNDQwM2QtYjFiNy00N2ZlLWE4ZGEtODdmYjY5NDdhNWE3XkEyXkFqcGc@._V1_SX300.jpg,PG-13,14 Apr 2006,83 min,"Craig Mazin, Jim Abrahams, Pat Proft","English, Japanese",United States,1 win & 3 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,movie,4
tt0110612,My Father the Hero,1994,"Comedy, Romance",Steve Miner,"GÃ©rard Depardieu, Katherine Heigl, Dalton James","Andre (GÃ©rard Depardieu), a Frenchman divorced from his American wife takes his teenage daughter, Nicole (Katherine Heigl), on vacation with him. She's desperate to appear as a woman and not a girl, so in order to impress a local boy, she makes up more and more ridiculous stories, starting with Andre being her lover. Andre is desperate to make Nicole happy and so plays along with her crazy games, and the stories they make up get increasingly bizzare.",5.5,"11,970",https://m.media-amazon.com/images/M/MV5BM2NiOWI2MTktMzBlOC00Y2IzLTg0MTctYjUwYTQwMTljYzQ0XkEyXkFqcGc@._V1_SX300.jpg,PG,04 Feb 1994,90 min,"GÃ©rard Lauzier, Francis Veber, Charlie Peters","English, French","France, United States",1 nomination total,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,movie,2
tt0078087,Piranha,1978,"Comedy, Horror, Sci-Fi",Joe Dante,"Bradford Dillman, Heather Menzies-Urich, Kevin McCarthy","When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal.",5.9,"26,438",https://m.media-amazon.com/images/M/MV5BNjBlMTFmOGYtYzE1Ny00YTY0LWE3YTAtNzIzYzllMTFmMmY1XkEyXkFqcGc@._V1_SX300.jpg,R,03 Aug 1978,94 min,"Richard Robinson, John Sayles",English,"Japan, United States",1 win & 1 nomination total,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71.0,movie,4
tt0110638,Nell,1994,Drama,Michael Apted,"Jodie Foster, Liam Neeson, Natasha Richardson","Nell is a girl who's been brought up in an isolated world. The only people she knew were her mother and twin sister, Mae. They lived together in a cottage in the forest. Nobody has ever met Nell. After her mother's death, she's discovered by Jerome, the local doctor. He's fascinated by her, since she speaks a mangled language, developed by her and Mae growing up, ""twin speak"" if you will. But Paula, a psychology student, wants her observed in a laboratory. The judge decides they get three months to observe her in the forest, after which he'll decide about her future.",6.5,"32,128",https://m.media-amazon.com/images/M/MV5BNTkxY2NkMmItOTNmNy00NGU0LTlhM2UtOGQwNDhmNTBmNzQ3XkEyXkFqcGc@._V1_SX300.jpg,PG-13,23 Dec 1994,112 min,"Mark Handley, William Nicholson",English,United States,Nominated for 1 Oscar. 5 wins & 7 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,movie,0
tt0110620,Nadja,1994,"Drama, Horror",Michael Almereyda,"Elina LÃ¶wensohn, Peter Fonda, Nic Ratner","This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are being hunted by Dr. Van Helsing and his hapless nephew. As in all good vampire movies, forces of love are pitted against forces of destruction.",6.0,"3,556",https://m.media-amazon.com/images/M/MV5BOWI2OWNjYzMtZTgxMC00ZWZhLTlhODAtMzE0ODY5Njc0MTAwXkEyXkFqcGc@._V1_SX300.jpg,R,01 Sep 1995,93 min,"Michael Almereyda, Bram Stoker",English,United States,2 wins & 5 nominations,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,movie,4
tt0110622,Naked Gun 33 1/3: The Final Insult,1994,"Comedy, Crime",Peter Segal,"Leslie Nielsen, Priscilla Presley, George Kennedy","Tasting the fruit of his labor with his wife Jane Spencer (Priscilla Presley), the maladroit and now retired Police Squad Lieutenant, Frank Drebin (Leslie Nielsen), secretly dreams of getting back in action. Before long, his old partners, Ed Hocken (George Kennedy) and Nordberg (O.J. Simpson), will have to enlist the help of their loose-cannon friend, when Rocco (Fred Ward), the deranged terrorist, intends on blowing the annual Academy Awards ceremony to smithereens. Once more, Drebin goes undercover, interrogating dangerous blonde bombshells, and putting his precious, but fragile marriage in jeopardy. Are this year's Oscars doomed to disaster?",6.5,"126,055",https://m.media-amazon.com/images/M/MV5BM2ViYTFhMTktMjU0OC00ZWY3LWEzZDItMTExNDc2NDNjN2I3XkEyXkFqcGc@._V1_SX300.jpg,PG-13,18 Mar 1994,83 min,"Pat Proft, David Zucker, Robert LoCash",English,United States,3 wins total,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,movie,1
tt0796212,Exiled,2006,"Action, Crime, Drama",Johnnie To,"Nick Cheung, Anthony Chau-Sang Wong, Francis Ng","The time is 1998. The setting is Macau. Every living soul jumps at every chance to make quick money before the Portuguese colony ushers in a new era under the Chinese rule. For the jaded hit men, they wonder where this journey will end. Against this backdrop come two hit men from Hong Kong sent to take out a renegade member trying to turn over a new leaf with his wife and newborn baby. They soon find themselves in the throes of a dilemma when two of their former associates also show up, intent on thwarting them at every cost.",7.2,"10,225",https://m.media-amazon.com/images/M/MV5BYjJjNTgzNmQtODM3NS00YTAxLTkyMWUtMDhlOGY2YjBiM2FkXkEyXkFqcGc@._V1_SX300.jpg,R,19 Oct 2006,110 min,"Kam-Yuen Szeto, Tin-Shing Yip","Cantonese, English",Hong Kong,8 wins & 17 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,movie,2
tt0110588,Mrs. Parker and the Vicious Circle,1994,"Biography, Drama",Alan Rudolph,"Jennifer Jason Leigh, Campbell Scott, Matthew Broderick","Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",6.4,"4,949",https://m.media-amazon.com/images/M/MV5BNjljYWFkY2EtMjI5ZS00OGI0LWIxYTQtNTM3NGVhNjA0NjNhXkEyXkFqcGc@._V1_SX300.jpg,R,23 Nov 1994,125 min,"Alan Rudolph, Randy Sue Coburn",English,"United States, Canada",2 wins & 8 nominations,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,movie,4
tt5642124,Lover for a Day,2017,Drama,Philippe Garrel,"Ãric Caravaca, Esther Garrel, Louise Chevillotte","For three months, Gilles, a philosophy professor has been having a romance with Ariane, who is one of his students and a philandering part-time porn model. His daughter, Jeanne, the same age as his mistress, arrives at his house unexpectedly after a violent breakup. Jeanne is recovering from the end of her first real love story and does not seem offended by the age difference between her father and the young woman. They understand each other, because both are determined to live their love stories intensely. The intimate domestic trio discuss love, fidelity and friendship and Arianne frequently becomes jealous when father and daughter spend the evening together. The two women are also bound by a secret they each know about each other.",6.6,"2,534",https://m.media-amazon.com/images/M/MV5BZjM0Nzc5ZDQtYjI2Zi00ZmQ3LThkNTctMmYwMjcxZDNjZjZiXkEyXkFqcGc@._V1_SX300.jpg,Not Rated,12 Jan 2018,76 min,"Jean-Claude CarriÃ¨re, Caroline Deruas, Philippe Garrel",French,France,2 wins & 4 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,movie,2
tt0110598,Muriel's Wedding,1994,"Comedy, Drama",P.J. Hogan,"Toni Collette, Rachel Griffiths, Bill Hunter","Muriel finds life in Porpoise Spit, Australia dull and spends her days alone in her room listening to ABBA and dreaming of her wedding day. A slight problem is she never had a date. Then she steals some money to go on a tropical vacation, meets a wacky friend, changes her name to Mariel, and turns her world upside down.",7.2,"44,296",https://m.media-amazon.com/images/M/MV5BOGJkMmUwODMtZGU0Yi00YWRiLThlZGEtMTg2YTVkODcwZDQxXkEyXkFqcGc@._V1_SX300.jpg,R,31 Mar 1995,106 min,P.J. Hogan,English,"Australia, France",Nominated for 1 BAFTA Award9 wins & 13 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,movie,1
tt1846472,Something in the Air,2012,Drama,Olivier Assayas,"ClÃ©ment MÃ©tayer, AndrÃ© Marcon, Lola CrÃ©ton","In the months after the heady weeks of May '68, a group of young Europeans search for a way to continue the revolution believed to be just beginning.",6.4,"4,760",https://m.media-amazon.com/images/M/MV5BMTk1Mjg5NDU1OV5BMl5BanBnXkFtZTcwMDI5OTI0OQ@@._V1_SX300.jpg,Not Rated,14 Nov 2012,122 min,Olivier Assayas,"French, English, Italian",France,5 wins & 4 nominations,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,movie,2
tt1846487,Reality,2012,"Comedy, Drama",Matteo Garrone,"Aniello Arena, Paola Minaccioni, Loredana Simioli","Luciano is a Neapolitan fishmonger who supplements his modest income by pulling off little scams together with his wife Maria. A likeable, entertaining guy, Luciano never misses an opportunity to perform for his customers and countless relatives. One day his family urge him to try out for Big Brother. In chasing this dream his perception of reality begins to change.",6.8,"5,829",https://m.media-amazon.com/images/M/MV5BODU3NjAwYjQtNzAzYS00OGU5LTg4YzgtNzQ4NWY4OGJkN2FlXkEyXkFqcGc@._V1_SX300.jpg,R,28 Sep 2012,116 min,"Matteo Garrone, Massimo Gaudioso, Maurizio Braucci","Italian, Neapolitan, English, Latin","Italy, France",12 wins & 19 nominations,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,movie,0
tt2179121,What's in a Name?,2012,"Comedy, Drama","Alexandre de La PatelliÃ¨re, Matthieu Delaporte","Patrick Bruel, ValÃ©rie Benguigui, Charles Berling","A father-to-be and his very pregnant wife are invited for dinner by his sister and his brother-in-law. The setting is an upper-middle-class apartment in Paris. When the expecting parents reveal they intend to name their son ""Adolphe"", everyone else at the dinner is speechless. The situation eventually gets out of hand, when no one can come to an understanding, and everyone starts unearthing old rivalries and unspoken issues.",7.3,"19,691",https://m.media-amazon.com/images/M/MV5BNzQ4ODM5NTg0Ml5BMl5BanBnXkFtZTgwNzQ5MTA3MDE@._V1_SX300.jpg,PG,13 Dec 2013,109 min,"Matthieu Delaporte, Alexandre de La PatelliÃ¨re",French,"France, Belgium",2 wins & 3 nominations total,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,movie,1
